requirement;requirement_type;specification_format;specification_level;requirement_source;domain;language;class;llm
The healthcare system shall ensure that patient data is encrypted during transmission and stored securely, and shall provide audit logs that are accessible to regulatory bodies for compliance verification.;Performance;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Healthcare;English;2;deepseek-chat
The healthcare system shall ensure that all patient data is encrypted during transmission and stored securely in compliance with HIPAA regulations, and shall provide real-time monitoring and reporting of access logs to regulatory bodies upon request.;Performance;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Healthcare;English;2;deepseek-chat
The healthcare system shall ensure that all patient data is encrypted during transmission and stored securely in compliance with HIPAA regulations, and the system shall provide real-time access logs to authorized regulatory bodies for audit purposes.;Performance;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Healthcare;English;2;deepseek-chat
The system shall ensure that patient data is encrypted during transmission and stored securely, and it shall provide real-time access logs to authorized regulatory bodies for audit purposes.;Performance;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Healthcare;English;2;deepseek-chat
The healthcare system shall ensure that patient data is encrypted during transmission and stored securely, and shall provide real-time access to authorized regulatory bodies for audit and compliance purposes.;Performance;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Healthcare;English;2;deepseek-chat
The Restaurant Operations Management system shall ensure compliance with local health and safety regulations by automatically generating and maintaining up-to-date inspection reports, and it shall provide real-time alerts to management for any violations or corrective actions required.;Performance;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Restaurant Operations Management;English;2;deepseek-chat
The system shall ensure compliance with all local health and safety regulations by automatically logging and monitoring food storage temperatures, and it shall generate real-time alerts to staff if any temperature thresholds are breached.;Performance;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Restaurant Operations Management;English;2;deepseek-chat
The Restaurant Operations Management system shall ensure compliance with all local health and safety regulations by maintaining accurate records of food storage temperatures and conducting regular inspections of kitchen equipment, and it shall provide real-time alerts to management for any deviations from regulatory standards.;Performance;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Restaurant Operations Management;English;2;deepseek-chat
The system shall ensure that all food preparation areas are regularly inspected for compliance with health and safety regulations, and it shall generate and maintain detailed inspection reports that are accessible to regulatory bodies upon request.;Performance;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Restaurant Operations Management;English;2;deepseek-chat
The Restaurant Operations Management system shall ensure compliance with all local health and safety regulations by maintaining accurate records of food storage temperatures and conducting regular inspections of kitchen equipment, and it shall provide audit-ready reports to regulatory bodies upon request.;Performance;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Restaurant Operations Management;English;2;deepseek-chat
The Restaurant Operations Management system shall ensure compliance with all local health and safety regulations by maintaining accurate records of food storage temperatures and conducting regular inspections of kitchen equipment, and it shall provide automated alerts to management for any deviations from regulatory standards.;Performance;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Restaurant Operations Management;English;2;deepseek-chat
